name,power_state,guest_os,os_category,ip_address,hostname,vcenter_path,vcenter_url,datacenter,cpus,memory_gb,VI.ENV,VI.LANDSCAPE,VI.OWNER,VI.PURPOSE,VI.TIER,App_Name,Description,Owner,deployment,cmdb_uuid,tags
qa3-mdm-15,poweredOn,CentOS 6 (64-bit),linux,10.6.37.229,qa3-mdm-15.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Mdm/qa3-mdm-15,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,6,8.0,QA,MDM,Mimi Bhattacharya,Consumer Search,Non-Production,,,,,vmw-vm-07bc46e5-57bf-5552-a5d4-f296c8a30f0c,
qa3-mdm-16,poweredOn,CentOS 6 (64-bit),linux,10.6.37.209,qa3-mdm-16.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Mdm/qa3-mdm-16,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,6,8.0,QA,MDM,Mimi Bhattacharya,Consumer Search,Non-Production,,,,,vmw-vm-b31cdb6f-2e97-5016-a4b1-c1c8be70da3b,
qa3-mdm-17,poweredOn,CentOS 6 (64-bit),linux,10.6.38.233,qa3-mdm-17.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Mdm/qa3-mdm-17,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,6,8.0,QA,MDM,Mimi Bhattacharya,Consumer Search,Non-Production,,,,,vmw-vm-3762d3bf-79bc-5a6e-94aa-c7a8d500512d,
qa3-mdm-18,poweredOn,CentOS 6 (64-bit),linux,10.6.36.253,qa3-mdm-18.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Mdm/qa3-mdm-18,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,6,8.0,QA,MDM,Mimi Bhattacharya,Consumer Search,Non-Production,,,,,vmw-vm-e40edc18-d75b-587a-88c6-5edc7fffa7a2,
qa3-mdm-19,poweredOn,CentOS 6 (64-bit),linux,10.6.38.80,qa3-mdm-19.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Mdm/qa3-mdm-19,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,6,8.0,QA,MDM,Mimi Bhattacharya,Consumer Search,Non-Production,,,,,vmw-vm-b4afd7bb-60b2-504c-b432-2349e37d57d3,
qa3-mdm-2,poweredOn,CentOS 6 (64-bit),linux,10.6.37.162,qa3-mdm-2.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Mdm/qa3-mdm-2,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,6,8.0,QA,MDM,Mimi Bhattacharya,Consumer Search,Non-Production,,,,,vmw-vm-e7b51392-5249-5ca5-aeef-09e747a9c469,
qa3-mdm-20,poweredOn,CentOS 6 (64-bit),linux,10.6.37.15,qa3-mdm-20.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Mdm/qa3-mdm-20,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,6,8.0,QA,MDM,Mimi Bhattacharya,Consumer Search,Non-Production,,,,,vmw-vm-927311f1-5ea0-5369-b829-7cb1186472d4,
qa3-mdm-3,poweredOn,CentOS 6 (64-bit),linux,10.6.36.172,qa3-mdm-3.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Mdm/qa3-mdm-3,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,6,8.0,QA,MDM,Mimi Bhattacharya,Consumer Search,Non-Production,,,,,vmw-vm-7377ba26-4467-5320-8ff0-f95d57dfbd1e,
qa3-mdm-4,poweredOn,CentOS 6 (64-bit),linux,10.6.37.155,qa3-mdm-4.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Mdm/qa3-mdm-4,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,6,8.0,QA,MDM,Mimi Bhattacharya,Consumer Search,Non-Production,,,,,vmw-vm-326e2179-0df1-543f-aef3-b23ac3e4bbff,
qa3-mdm-5,poweredOn,CentOS 6 (64-bit),linux,10.6.37.67,qa3-mdm-5.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Mdm/qa3-mdm-5,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,6,8.0,QA,MDM,Mimi Bhattacharya,Consumer Search,Non-Production,,,,,vmw-vm-34f39f5b-8d4d-5ead-b542-335839ae64e8,
qa3-mdm-6,poweredOn,CentOS 6 (64-bit),linux,10.6.38.130,qa3-mdm-6.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Mdm/qa3-mdm-6,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,6,8.0,QA,MDM,Mimi Bhattacharya,Consumer Search,Non-Production,,,,,vmw-vm-d4733277-1cf8-5b37-97ee-c769736e1059,
qa3-mdm-7,poweredOn,CentOS 6 (64-bit),linux,10.6.36.63,qa3-mdm-7.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Mdm/qa3-mdm-7,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,6,8.0,QA,MDM,Mimi Bhattacharya,Consumer Search,Non-Production,,,,,vmw-vm-1a245034-afa3-585a-b60b-80664c37e04c,
qa3-mdm-8,poweredOn,CentOS 6 (64-bit),linux,10.6.39.142,qa3-mdm-8.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Mdm/qa3-mdm-8,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,6,8.0,QA,MDM,Mimi Bhattacharya,Consumer Search,Non-Production,,,,,vmw-vm-2f1ed379-b86b-5533-bf1c-4e2cf035c697,
qa3-mdm-9,poweredOn,CentOS 6 (64-bit),linux,10.6.39.128,qa3-mdm-9.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Mdm/qa3-mdm-9,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,6,8.0,QA,MDM,Mimi Bhattacharya,Consumer Search,Non-Production,,,,,vmw-vm-08a6950d-1961-5e4a-b0f5-4c3633c3fdda,
qa3-mdmapi1,poweredOn,CentOS 4/5 (64-bit),linux,10.6.39.34,qa3-mdmapi1.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Mdm/qa3-mdmapi1,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,15.6,QA,MDM,Mimi Bhattacharya,Consumer Search,Non-Production,,,,,vmw-vm-1b06d837-8089-5b35-823b-60892c1deba6,
qa3-mdmapi2,poweredOn,CentOS 4/5 (64-bit),linux,10.6.38.252,qa3-mdmapi2.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/qa3-mdmapi2,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,15.6,QA,MDM,Mimi Bhattacharya,Consumer Search,Non-Production,,,,,vmw-vm-3569fb17-5cee-5d1a-b1bd-637ffda2d483,
qa3-partner-distro-1,poweredOn,CentOS 7 (64-bit),linux,10.6.39.17,qa3-partner-distro-1.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/qa3-partner-distro-1,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,1,2.0,QA,Partner Distro API,Oscar Leung,Consumer Search,Non-Production,,,,,vmw-vm-e43e533e-3206-5491-9de5-7f6eb1b62e1f,
qa3-syndication,poweredOn,CentOS 4/5 (64-bit),linux,10.6.39.233,qa3-syndication.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Syndication/qa3-syndication,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,1,1.8,QA,Syndication,David Vazgenovich Shakaryan,Consumer Search,Non-Production,,,,,vmw-vm-c95f283f-f69d-5b9d-8351-daefab1716f4,
qa3-ypu,poweredOn,CentOS 4/5 (64-bit),linux,10.6.37.179,qa3-ypu.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/qa3-ypu,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,31.4,QA,YPU,Jacob Peterman,Consumer Search,Non-Production,,,,,vmw-vm-0d4fee12-9526-57af-a5a9-19648036c4bc,
qa4-syndication,poweredOn,CentOS 4/5 (64-bit),linux,10.6.39.213,qa4-syndication.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Syndication/qa4-syndication,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,1,1.8,QA,Syndication,David Vazgenovich Shakaryan,Consumer Search,Non-Production,,,,,vmw-vm-edefcc33-eb28-515c-b5ac-c3d20eed23f9,
qa5-syndication,poweredOn,CentOS 4/5 (64-bit),linux,10.6.37.251,qa5-syndication.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Syndication/qa5-syndication,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,1,1.8,QA,Syndication,David Vazgenovich Shakaryan,Consumer Search,Non-Production,,,,,vmw-vm-097e6c10-954b-5159-8902-48c3f6c1c44e,
qis-feeder1,poweredOn,CentOS 6 (64-bit),linux,10.6.34.86,qis-feeder1.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/qis-feeder1,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,8.0,PROD,QIS,Wei Du,Consumer Search,Production,,,,,vmw-vm-862b32a7-387a-5b42-be2a-129b82afad52,
qis-jenkins,poweredOn,CentOS 6 (64-bit),linux,10.6.32.174,qis-jenkins.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Jenkins/qis-jenkins,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,8.0,PROD,Jenkins,Wei Du,Consumer Search,Production,,,,,vmw-vm-728e2e0c-de49-5af5-8b88-dab8d9b09eac,
qis-jenkins-slv1,poweredOn,CentOS 6 (64-bit),linux,10.6.39.94,qis-jenkins-slv1.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Jenkins/qis-jenkins-slv1,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,1,2.0,PROD,Jenkins,Wei Du,Consumer Search,Production,,,,,vmw-vm-1c27db93-0677-5e06-86fc-7872dd9a5612,
qis-jenkins-slv2,poweredOn,CentOS 6 (64-bit),linux,10.6.37.222,qis-jenkins-slv2.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Jenkins/qis-jenkins-slv2,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,1,2.0,PROD,Jenkins,Wei Du,Consumer Search,Production,,,,,vmw-vm-c3b7e04d-3f17-5955-bb78-abaf42e2ffa0,
qis1,poweredOn,CentOS 6 (64-bit),linux,10.6.32.53,qis1.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/qis1,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,12,64.0,PROD,QIS - KBSM,Wei Du,Consumer Search,Production,,,,,vmw-vm-ed574d93-e9a6-5d3f-b6df-4153849e640c,
qis2,poweredOn,CentOS 6 (64-bit),linux,10.6.32.73,qis2.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/qis2,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,12,64.0,PROD,QIS - KBSM,Wei Du,Consumer Search,Production,,,,,vmw-vm-1d130719-a5fe-5102-baa5-730af49b393d,
qis3,poweredOn,CentOS 6 (64-bit),linux,10.6.34.73,qis3.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/qis3,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,12,65.0,PROD,QIS - KBSM,Wei Du,Consumer Search,Production,,,,,vmw-vm-f386b635-701b-5f60-b935-d45044e4e529,
qis4,poweredOn,CentOS 6 (64-bit),linux,10.6.32.233,qis4.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/qis4,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,8,64.0,PROD,QIS - KBSM,Wei Du,Consumer Search,Production,,,,,vmw-vm-ae879bb6-e885-5ddb-8734-e31705f14fdc,
qis5,poweredOn,CentOS 6 (64-bit),linux,10.6.34.237,qis5.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/qis5,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,8,64.0,PROD,QIS - KBSM,Wei Du,Consumer Search,Production,,,,,vmw-vm-7a58ff8a-c1c6-5a8a-aa47-ce75f8722d39,
qlik,poweredOn,Oracle Linux 7 (64-bit),linux,10.6.22.63,qlik.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/qlik,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,24,48.0,PROD,Memcache,James Martin,Consumer Search,Production,,,,,vmw-vm-22eaf1bd-47c3-5c2a-895f-b01db4b61280,
quai-dev-2,poweredOn,CentOS 6 (64-bit),linux,10.6.24.43,quai-dev-2.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/quai-dev-2,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,1,2.0,DEV,Quai Presence,Michael Mullis,Consumer Search,Non-Production,,,,,vmw-vm-e07f9a80-5d23-56a9-8af4-0a665835daee,
quai-rabbit,poweredOn,CentOS 7 (64-bit),linux,10.6.37.219,quai-rabbit.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/quai-rabbit,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,1,2.0,QA,Quai Presence,Michael Mullis,Consumer Search,Non-Production,,,,,vmw-vm-b7c12f65-a4b4-59d9-9bf6-e4dc305b0711,
quai1,poweredOn,Red Hat Enterprise Linux 5 (64-bit),linux,10.6.34.138,quai1.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/quai1,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,18.0,PROD,Quai Presence,Michael Mullis,Consumer Search,Production,,,,,vmw-vm-f812308c-b5f5-5b95-98f3-4cd9f81637f4,
quai2,poweredOn,Red Hat Enterprise Linux 5 (64-bit),linux,10.6.34.132,quai2.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/quai2,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,18.0,PROD,Quai Presence,Michael Mullis,Consumer Search,Production,,,,,vmw-vm-0e6d4360-0214-5127-b28c-cdedc853d602,
quai3,poweredOn,Red Hat Enterprise Linux 5 (64-bit),linux,10.6.32.219,quai3.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/quai3,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,18.0,PROD,Quai Presence,Michael Mullis,Consumer Search,Production,,,,,vmw-vm-988cc0db-434e-569a-8a79-bfda60001d21,
quai4,poweredOn,Red Hat Enterprise Linux 5 (64-bit),linux,10.6.33.188,quai4.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/quai4,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,18.0,PROD,Quai Presence,Michael Mullis,Consumer Search,Production,,,,,vmw-vm-fff570b7-c63d-55cf-b1d3-044ac73f9574,
quai5,poweredOn,Red Hat Enterprise Linux 5 (64-bit),linux,10.6.33.141,quai5.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/quai5,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,18.0,PROD,Quai Presence,Michael Mullis,Consumer Search,Production,,,,,vmw-vm-0000591a-7bab-54df-b657-4e85941a25cb,
rabbit1,poweredOn,CentOS 6 (64-bit),linux,10.6.38.82,rabbit1.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Yellowpages/rabbit1,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,1,2.0,DEV,Unknown,James Martin,Rabbit MQ,Non-Production,,,,,vmw-vm-769555bf-4e09-5c13-b2ff-c1415bcb83a6,
rabbit2,poweredOn,CentOS 6 (64-bit),linux,10.6.39.89,rabbit2.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Yellowpages/rabbit2,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,1,2.0,DEV,Unknown,James Martin,Rabbit MQ,Non-Production,,,,,vmw-vm-af7e039a-f022-5c00-8ea7-87180d579686,
rabbit3,poweredOn,Red Hat Enterprise Linux 5 (64-bit),linux,10.6.37.97,rabbit3.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Yellowpages/rabbit3,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,1,2.0,DEV,Unknown,James Martin,Rabbit MQ,Non-Production,,,,,vmw-vm-22dd0d1f-03cb-5f22-83e7-b531bcce04b2,
rabbit4,poweredOn,Red Hat Enterprise Linux 5 (64-bit),linux,10.6.37.19,rabbit4.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Yellowpages/rabbit4,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,1,2.0,DEV,Unknown,James Martin,Rabbit MQ,Non-Production,,,,,vmw-vm-e6086236-c97c-5042-85aa-9167b57bc09c,
rabbit5,poweredOn,CentOS 6 (64-bit),linux,10.6.37.79,rabbit5.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Yellowpages/rabbit5,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,1,2.0,DEV,Unknown,James Martin,Rabbit MQ,Non-Production,,,,,vmw-vm-503fda19-ffa9-5792-92db-89f09184faa8,
rabbit6,poweredOn,CentOS 4/5 (64-bit),linux,10.6.38.251,rabbit6.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Yellowpages/rabbit6,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,1,2.0,DEV,Unknown,James Martin,Rabbit MQ,Non-Production,,,,,vmw-vm-b7818bf4-50de-58ed-a6bf-f61ae59f4747,
racher1,poweredOn,Oracle Linux 7 (64-bit),linux,10.6.22.237,racher1.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Yellowpages/racher1,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,6.0,PROD,Unknown,James Martin,SRE Tools,Production,,,,,vmw-vm-3005c4fe-e791-53ae-81de-92238b7e95d4,
rancher-template-24.04,poweredOff,Ubuntu Linux (64-bit),linux,,,/PHX1-THRYV-DC/vm/EXPEDIENT/EXPEDIENT-PHX1-THRYV-GENPOP1-POD2/rancher-template-24.04,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,16.0,TEST,Unknown,Ankur Desai,Rancher,Non-Production,,,,,,
rancher1,poweredOn,Oracle Linux 7 (64-bit),linux,10.6.22.89,rancher1.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Yellowpages/rancher1,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,6.0,PROD,Unknown,James Martin,SRE Tools,Production,,,,,vmw-vm-0e57133a-97ac-513b-8233-a86eb4e9389a,
restore-astroman-hadoop.prod.ev1.yellowpages.com,poweredOff,Red Hat Enterprise Linux 5 (64-bit),linux,,,/PHX1-THRYV-DC/vm/cohesity_vm_folder-1e637-2337625/restore-astroman-hadoop.prod.ev1.yellowpages.com,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,4.0,DR,Astroman,Nagaraju Y Parandhamaiah,Disaster Recovery,Non-Production,,,,,vmw-vm-5ac11931-396b-57ab-aecc-4801a1fdf286,
restore-dfwlnpkgjesi-01,poweredOff,Oracle Linux 7 (64-bit),linux,,,/PHX1-THRYV-DC/vm/cohesity_vm_folder-1e637-2337716/restore-dfwlnpkgjesi-01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,32.0,DR,Unknown,Nagaraju Y Parandhamaiah,Disaster Recovery,Non-Production,,,,,vmw-vm-fefdd3d8-ee0c-581a-8da1-c0147a125354,
rhino-feeder1,poweredOn,CentOS 6 (64-bit),linux,10.6.35.225,rhino-feeder1.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/rhino-feeder1,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,8,32.0,PROD,Rhino,Wei Du,Consumer Search,Production,,,,,vmw-vm-6cb5fc51-d8a4-5554-b04c-a52ba64fdcee,
rhino-feeder2,poweredOn,CentOS 6 (64-bit),linux,10.6.32.117,rhino-feeder2.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/rhino-feeder2,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,8,30.0,PROD,Rhino,Wei Du,Consumer Search,Production,,,,,vmw-vm-134e9a71-d7c4-563d-b555-d6466c0b75d9,
rhino-feeder3,poweredOn,CentOS 6 (64-bit),linux,10.6.34.249,rhino-feeder3.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/rhino-feeder3,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,8,30.0,PROD,Rhino,Wei Du,Consumer Search,Production,,,,,vmw-vm-34b98279-408c-54be-b0ff-006c5797947f,
rhino-feeder4,poweredOn,CentOS 6 (64-bit),linux,10.6.33.143,rhino-feeder4.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/rhino-feeder4,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,8,30.0,PROD,Rhino,Wei Du,Consumer Search,Production,,,,,vmw-vm-60564ac7-a4ee-5d7f-9808-e8fdaaedbdcc,
rhino1,poweredOn,CentOS 7 (64-bit),linux,10.6.39.141,rhino1.np.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/rhino1,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,1,2.0,PROD,Rhino,Wei Du,Consumer Search,Production,,,,,vmw-vm-5ec8aea4-a449-5ada-a1f6-b65ae72e8a12,
rhino101,poweredOn,CentOS 6 (64-bit),linux,10.6.34.59,rhino101.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/rhino101,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,12,72.0,PROD,Rhino,Wei Du,Consumer Search,Production,,,,,vmw-vm-6f7df542-849b-519a-8d43-69b0113196ec,
rhino102,poweredOn,CentOS 6 (64-bit),linux,10.6.33.115,rhino102.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/rhino102,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,12,72.0,PROD,Rhino,Wei Du,Consumer Search,Production,,,,,vmw-vm-45c6d359-3cbd-533d-a6cb-b327dc5aee57,
rhino11,poweredOn,CentOS 6 (64-bit),linux,10.6.35.110,rhino11.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/rhino11,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,12,74.0,PROD,Rhino,Wei Du,Consumer Search,Production,,,,,vmw-vm-42a21853-6a6d-5c55-992c-edb18fc5139b,
rhino111,poweredOn,CentOS 6 (64-bit),linux,10.6.35.13,rhino111.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/rhino111,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,12,70.0,PROD,Rhino,Wei Du,Consumer Search,Production,,,,,vmw-vm-e5a9939c-e989-5381-80d5-b243c8c5087f,
rhino112,poweredOn,CentOS 6 (64-bit),linux,10.6.32.95,rhino112.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/rhino112,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,12,70.0,PROD,Rhino,Wei Du,Consumer Search,Production,,,,,vmw-vm-8cc24fde-abbf-5320-b598-1a09033a6405,
rhino12,poweredOn,CentOS 6 (64-bit),linux,10.6.35.27,rhino12.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/rhino12,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,12,74.0,PROD,Rhino,Wei Du,Consumer Search,Production,,,,,vmw-vm-2f3018a1-f697-5a71-88b4-e7aae66e1b5f,
rhino121,poweredOn,CentOS 6 (64-bit),linux,10.6.32.232,rhino121.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/rhino121,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,12,74.0,PROD,Rhino,Wei Du,Consumer Search,Production,,,,,vmw-vm-c6349c6c-fb2b-57a8-9836-9799fc1b4199,
rhino122,poweredOn,CentOS 6 (64-bit),linux,10.6.35.160,rhino122.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/rhino122,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,12,74.0,PROD,Rhino,Wei Du,Consumer Search,Production,,,,,vmw-vm-bc189acb-5976-5d22-8b0e-b2fd3184553d,
rhino131,poweredOn,CentOS 6 (64-bit),linux,10.6.34.1,rhino131.prod.st1.yellowpages.com,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Consumer_search/Prod/rhino131,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,12,74.0,PROD,Rhino,Wei Du,Consumer Search,Production,,,,,vmw-vm-1fed164e-6c71-5389-9217-66b5c6ce69b8,
